category,text,label
not relevant,"MLB WAGERS

CUBS -1.5 2u 

DODGERS -123 1u

#BossSportsBets #GamblingTwitter #MLB @QuarantinedBen @Jonny_Covers @SteveJNFLDraft",0
not relevant,Isn't that like every sports game just new roster update?,0
not relevant,"Just seeing the Devin Booker buzzer beater.

Somebody go get Devin Booker out of Phoenix please.",0
not relevant,"UFC handled things pretty well, but it's also an individual sport with relatively low labor cost, so not really a good comp.",0
not relevant,"Thanks, @LeoVaradkar - the English press predicted another defeat so I didn't watch. One of the tiresome aspects of life here is constantly dealing with press hyperbole over English sport.",0
not relevant,This is super cool. I 🖤💛 my Bucs!,0
not relevant,"Well, the fact is he didn’t lead with this quote. The quote came at the end of the conference when someone had a high school sports question about social distancing at games.",0
not relevant,That sounds good for this cycle. I’m much more intrigued by where it is next cycle. That’s when you will truly get peoples attention.#BTC,0
not relevant,This is our bullpen we are talking about,0
not relevant,"@TSN_Sports Hey guys, what's that song on the ad for the PGA Championship round 1? It's so catchy, but Shazam doesn't recognize it. ""All I want in life is you""",0
not relevant,Really looking to update coaches Twitter banner. Great time to get cleaned up! DMs open. @rsrsites,0
not relevant,LIVE NOW: Come get your college football fix with @LateKickJosh!https://www.youtube.com/watch?v=cRAcYOQTQ9g …,0
not relevant,"Penn State’s Franklin, Pry say they support Micah Parsons’ decision to opt-out, prepare for NFL Drafthttps://trib.al/cXYZgYh ",0
not relevant,"Talking sports is fun, but boy is it hard when the other party isn't objective. A reminder that fan truly stands for fanatic lol.",0
not relevant,Check out REEBOK SPORT MENS ATHLETIC SHORTS SMALL RED Slim Follow Seller!  https://ebay.us/pu12VO  via @eBay #boston #chicago #detroit #newyorkcity #brooklyn #philadelphia #losangeles #houston #miami #dallas #atlanta,0
not relevant,Not the last school either. Stop pretending this will work and just cancel fall sports now,0
not relevant,McClain: David Johnson deals with his own pressurehttps://trib.al/yEmDfu9 ,0
not relevant,85-1 Paul Casey misses a 6 footer on 10 to get to -4.  Still a good start sitting at -3 back 8 holes to go,0
not relevant,Justice for Horace Lorenzo Anderson Jr!https://twitter.com/seattlepd/status/1291514982220193793 …,0
not relevant,"Jupiter has the best grades, and coaches make her starter on whatever team has the most pressing need for someone who can do sports. She's a",0
not relevant,"No, it's not the Mitsubishi Eclipse Sport Cross! It's the new @Cadillac Lyriq electric concept. 

300 mile range, ""approximately 100"" kWh battery, and the Ultium platform that will be the foundation for future GM EVs.

#LYRIQhttps://carsandczars.com/no-its-not-the-mitsubishi-eclipse-sport-cross-its-the-cadillac-lyriq-electric-concept/ …",0
not relevant,I imagine he’ll be part of trade package this offseason.,0
not relevant,Done,0
not relevant,"#together
@JustinConway12 @ World Ninja Sport https://www.instagram.com/p/CDkTKcfguY4/?igshid=1otswjx4puods …",0
not relevant,Has she ever considered sweat pants and flexible shirts! Don't forget a sports bra. While it shows her body off it does mean she won't have to worry about it breaking!,0
not relevant,Going to call you K Weller Martel,0
not relevant,uhh i think if ur on a sports team for the fall then u have to come a couple days earlier than everyone else,0
not relevant,But kids can still see other kids. They can have some friends without playing a sport that has them sitting on a bus and traveling from school to school with a ton of kids.,0
not relevant,F1 is superior to any other type of professional racing/driving sport.,0
not relevant,"As much as I'd love to see Ohio State whip ass, the departing of great competitors opting out sucks but we all have to be considerate of their decisions, it is about them and not us as fans. No doubt it stings more for them.",0
not relevant,Y’all really be gettin excited about a sport that doesn’t even have a bass boat involved? Losers,0
not relevant,"By definition, a rich-man’s sport?",0
not relevant,"Remember kids, this is what happens when you live with your parents and can’t get laid.",0
not relevant,"We'll find out for sure about long term lung damage, if that is as prevalent as some have reported.  A lot of money at stake. Could potentially make the sport boring if it trashes everyone's cardio, but that seems far fetched.",0
not relevant,"🚨 As long as #COVID19 keeps sports on hold, the boys at FaceOff Hockey Pod will post a glue guy everyday to remind us of the medical staff or essential service workers out there keeping us strong and together!
•
Today’s glue guy: Stan Smyl

#stansmyl #Canucks #VancouverCanuckspic.twitter.com/v9DSZpaaMh",0
not relevant,"I'm a sports therapist I've worked on several hockey team, ages ranging from 15  to 50 .   There is NO mo=e Patriotic or Gentlemenly nrotherhood of athletes thrn my Hockey Boys!!!!",0
not relevant,It's not too late to sign up for @_TrackPass on NBC Sports Gold! https://twitter.com/ARCA_Racing/status/1289712297124835328 …,0
not relevant,"Jesse Watters
· 1 hr · 
 
Sports is back and so is the kneeling. Mike Ditka sending a strong message to all the anthem-kneeling athletes. Hear it, tonight. #FoxNews 8PM ET.pic.twitter.com/n92LG3Pp8F",0
not relevant,Thank Buddha for that....! 10.00am. Can now forget about politics and concentrate on sport for the rest of the day. 🏉🏏🏆,0
not relevant,It's just such a classic Philly sports media lead tomorrow morning on radio,0
not relevant,I think they call it the Shire coach,0
not relevant,"Complete crap! The NBA mills views by keeping key players on the court! Marcus Smart calls out the establishment for corrupting the sport and THEY FINE HIM? If this is where the NBA is heading idk how much I can watch! Fix yourself NBA, be true to the game https://www.espn.com/nba/story/_/id/29580011/celtics-marcus-smart-fined-15k-criticizing-overturned-call-bucks …",0
not relevant,Sports Sunday !?,0
not relevant,"😷COVID-19 UPDATE😷...Sports Plus+ will be back w/VIRTUAL opportunities this week until school starts. We desire to maintain our credibility as a sports organization & will not be conducting/even discussing group meets, open gyms, running workouts. Instead...Join us on ZOOM🏃‍♂️🏀💻 pic.twitter.com/1THIRGtx9S",0
not relevant,What sucks about that is that I don’t have CBS sports 😐. TUDN has it for a 2 or 3 years which is good,0
not relevant,Local sports bar. Go Kings Go!! 🤷🏻‍♂️,0
not relevant,Despite what their ADs might say publicly I don't think most of them care one iota about the other sports. For many COVID is going to be a convenient excuse to cut things.,0
not relevant,"Getting stump by 35 😂😂😂😂😂 FUCKIN EMBARRASSING 

Take sports away again. Just get away 🤬🤬🤬🤬🤬🤬",0
not relevant,The Milwaukee Brewers are trailing the Cincinnati Reds by a score of 3-0 going to the top of the fourth inning on FOX Sports Wisconsin. #ThisIsMyCrew,0
not relevant,4/4 on my last sports bets 😂,0
not relevant,"We 👀 you!! Post this on our app so more college coaches and fans can watch you ball out💪 💯 Video of the Week or Picture of the Week will be featured to all coaches/fans on Twitter, IG, & TikTok🙌 Hit the link to download Sports Thread
https://qr.sportsthread.com/app ",0
not relevant,"We may have three or four heteros, they can do sport and we can eat popcorn watching them",0
not relevant,"You are making a mockery of the sport we love with your use of VAR.
Our words are few, but heartfelt.
The Fans.",0
not relevant,"""Wait, people watch people play video games?... Really?"" is such a strange take from people who watch people play sports.

(I do both, to be clear.)",0
not relevant,"He’s already better than 99% of sports media honestly, and that may be underselling him. Dude does some amazing work",0
not relevant,i literally had shelby marx as a mii on my wii sports so i could fight with her when i was younger,0
not relevant,thats not how it works in any other game or sport though,0
not relevant,Nice day of water sports for this good girl. pic.twitter.com/oO02gLkX1W,0
not relevant,"For all those that said they’d let the POTUS drown, congrats you just comitted treason 

For all the smart ones that saved him, congrats you just saved a billionaires life, you’re going yup get a nice reward",0
not relevant,@rtjr your tweet got pulled for a Yahoo sports article about Polanco and Evans pic.twitter.com/de4hlSFDUI,0
not relevant,@ratliffbrianne hey hey hey babe we get 10k,0
not relevant,"Why are we having this discussion? What's better for a hypothetical ""street fight"" is irrelevant. 

I'm a boxing fan above all else, and don't feel compelled to compare different combat sports.

MMA fighters have to be generalists, but there is beauty in specificity too.",0
not relevant,Triumph Legend TT mixed with a Thunderbird Sport and a stage 3 prep from Mecatwin. 2000 #motorbike #motorcyclepic.twitter.com/B2FDblVATv,0
not relevant,Quinn Cook > Alex Caruso. It’s not close in my book either,0
not relevant,Come on twins how u not hitting anything off duffy?!?!?,0
not relevant,When was this ? Was this before the game on Friday night if it was we have a massive issue,0
not relevant,Well there is another sport to boycott. Makes me sick,0
not relevant,Wouldn’t this force participation to go up and give more kids an opportunity to compete? If schools would really not have enough to compete then I guess it makes sense. It seemed to work when Winter sports always started November 1 for big/small schools https://twitter.com/sprenger24/status/1291150393469276161 …,0
not relevant,Wasn't he a sports caster at one time?,0
not relevant,Stick to Stilettos Buzz ya plank.,0
not relevant,"Just can’t get a timely hit man. 

Definitely like the organization of this lineup though, still.",0
not relevant,"I have no dog in this race. I am just grateful that we can shine the light for others. Arguing recovery methods is a spectator sport sometimes and convinces no one. But passion is ignited, and I am grateful for you all here, however way you landed on your feet.",0
not relevant,Why are more than half the @PremierLacrosse games on a paid sports channel that requires a subscription? We wait all this time for lax games and do not get to see them all? Bad move for a second year league imo. Thanks @PaulRabil,0
not relevant,More Drunken Sports Takes! https://www.pscp.tv/w/cfnt-jFvUEtMQkR5T1BwRWR8MWVhS2J6WGdqQVZLWBCtWLG7B7BsIoiPaG-VyEFHbAM5LSo_cz_eZ4XZX16b …,0
not relevant,Trump only likes veterans who torture people,0
not relevant,"Seth Curry (leg) doubtful for Thursday

Seth Curry (sore right leg) is doubtful to play on Thursday vs. the Clippers.",0
not relevant,"Put in a good effort in my leg weight workout. Have to keep strengthen my legs more to get closer to peak shape for all my sports and running! 🦵
#staystrong #stayfit #aspergers… https://www.instagram.com/p/CDhuXxzJUPkjgSI4V4EjBkzQi9J2p6gT-Aon600/?igshid=103cl09mtffay …",0
not relevant,"It’s very weird feeling like you can give these guys that much rope, but you absolutely can and should",0
not relevant,"Oregon high school sports delayed until January. Competition split into three seasons beginning in January 2021, with football kicking off in March. https://pamplinmedia.com/scs/83-news/476052-384719-oregon-high-school-sports-delayed-until-january …",0
not relevant,"sports is nothing BUT social aspects, jon-jon.",0
not relevant,"Middle School Football Cleveland Middle School Vs. Cleveland Middle School

To Watch Here http://word.livedirect.tv/hs.php ",0
not relevant,Thailand’s Tourism and Sports Ministry aims to introduce expat travel packages and explore ending dual pricing practices to boost the country’s domestic tourism industries https://thepattayanews.com/2020/08/05/thailands-tourism-and-sports-ministry-aims-to-introduce-expat-travel-packages-and-explore-ending-dual-pricing-practices-to-boost-the-countrys-domestic-tourism-industries/ … by The Pattaya News @The_Pattayanews,0
not relevant,Is this the guidebook for how to put your kids to bed by 7 pm?,0
not relevant,You lost weight? Looking good,0
not relevant,"Sex
Rdr2
Gtav
Skyrim
Wii sports
Kittens
Puppies
Fortnite
 #ThingsMorePopularThanTrump",0
not relevant,Oakland sports fans having morals is cute. https://twitter.com/Chandler_Rome/status/1291886354285002752 …,0
not relevant,Awfully disappointing to get out of that inning with just the one run scored. Need pitching to start happening now,0
not relevant,Rake*,0
not relevant,I have been feeling sick since Wednesday but I got my COVID test results back today and they are NEGATIVE 💃🏽💃🏽💃🏽,0
not relevant,"@jada1harrison We 👀 you! Post your BEST play on our app so more college coaches & fans can watch you ball out💯💪YOUR play could be featured to all coaches/fans on Twitter/IG/TikTok🙌 Hit the link to download Sports Thread
https://qr.sportsthread.com/app ",0
not relevant,"Depending on the depth of the social isolation void they've put us in, tater tots do come close though..",0
not relevant,"He’s a dude that could push a contender’s second unit. Tough call. Especially with the cap in question. He’s the type of dude you want, but his game is limited, so you can’t overpay. Everyone can use a dog.",0
not relevant,So just die for the sport huh? Idk about this one prime https://twitter.com/deionsanders/status/1291872315471470594 …,0
not relevant,"UPDATE: NFL's Derrius Guice Arrested for Domestic Violence, Cut By Washingtonhttps://trib.al/lc91Yls ",0
not relevant,"#LeafPreps BREAKING: Clarksville Academy football cancels season opener because of ""COVID-19 concerns""
@CAFootBall2018 

STORY
https://www.theleafchronicle.com/story/sports/high-school/2020/08/07/clarksville-academy-footblal-cancels-aug-21-opener-green-hill-covid-19/3324558001/ … via @leafchronicle",0
not relevant,Not ALL Good Deeds need to be recorded and put on social media... #KeepItReal,0
not relevant,Not fair...sports are so political these days! They may go 0-10,0
not relevant,"Yes, spot on, I'm exactly 40. I can also be funny, but I train sports 22 hours weekly so sometimes it makes me a bit serious or goofy. I have my moments. 
But in my defence I'm almost the age of @drdisrespect.
Slowly learning to be part of the community here on Twitter.",0
not relevant,Twitter reduces the quality of all videos except sports and porn,0
not relevant,Toca a musica do fox sports,0
not relevant,"He plays for Barcelona, the most corrupt team in sports on planet Earth.

We see the real Messi when he plays for Argentina. ""Genius,"" my ass.",0
not relevant,There’s some men out there that don’t even like watching sports lmfaoo,0
not relevant,"Tonight was the first time in Phillies history (only 138 seasons) that the team scored 10 runs and hit 4 HR within the first two innings of a game, according to the Elias Sports Bureau.",0
not relevant,GO ON @Lextoo_shifty 🔥https://twitter.com/atlantadream/status/1292972733714665472 …,0
not relevant,"What word would you prefer for being thrust into an interim coaching role, taking over for a Hall of Famer, replacing his entire QB room, facing the loss of his best player, being expected to win every game ... and, oh yeah, coaching during a global pandemic?https://twitter.com/m_lyons8/status/1292972424363941893 …",0
not relevant,08/10/20 Late Investmenthttps://alphasportsadvisors.com/investments/f/081020-late-investment …,0
not relevant,Congrats young man!,0
not relevant,Archiv: Der Blick in andere Sport-Blogs https://www.sports-insider.de/?p=7140&utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost …,0
not relevant,Is the extra aid in unemployment benefits extended? Your money questions answered https://ca.sports.yahoo.com/news/soon-extra-600-jobless-benefits-223208040.html?src=rss … #sports #feedly,0
not relevant,"The Johnson City Board of Education approves a plan for contact sports for this fall for Science Hill and subsequent middle schools.

Elizabethton is scheduled to open the season at home against Science Hill on August 21.",0
not relevant,Say hello to your Midde School Lady Eagles. #volleyball #zcasportspic.twitter.com/9UwAh925fC,0
not relevant,"Yeah, I head the whole thing I just find it ironic that he hits an absolute moonshot right after lol",0
not relevant,Not a sport but TV shows. I took my TV down packed it away. Don’t miss anything I used to watch.,0
not relevant,*Hellooooo- uh person?! *Smiles brightly doing finger-guns*,0
not relevant,"Darius Slay, Nickell Robey-Coleman give Jim Schwartz man-defending cornerbacks. Will he lean that way? | Jeff McLanehttps://trib.al/HV2OchI ",0
not relevant,@realDonaldTrump  You want the schools and sports athletes to be safe???? Look up NANO GUARD!!!  A protection that will last 3 months!  Kills the virus on contact!  Contact is jensen@nanoguardcp.com  Florida based! Tell him Sue Wolding sent you!  Let the Kids and Players PLAY!,0
not relevant,ikr!! my friends call themselves fat because they have thicc thighs. My friends do sports so I try and tell them its muscle but they dont believe me. Its so sad to see people being embarrassed about weight. everyone is beautiful/handsome no matter ur weight.,0
not relevant,"Sports team loyalty. I don’t know you much outside of that, but I enjoy each one of your tweets!",0
not relevant,College sports should always come secondary to education… It makes no sense to subject them to unnecessary risk for the purpose of optional sport. This is one case where I am perfectly OK with stopping the season,0
not relevant,Sport https://open.spotify.com/playlist/3hXrtGv29bOtkHkBDFV3nh?si=j-wLRtSqTyCsjzsphR2Gmg …,0
not relevant,A statement from Colin Kaepernick’s past resurfaced and the Internet tore him to shreds https://sportswithballs.com/a-statement-from-colin-kaepernicks-past-resurfaced-and-the-internet-tore-him-to-shreds/ … via @Sports with Balls,0
not relevant,Here’s my weekly “Bieber is so good” tweet,0
not relevant,He can and he will,0
not relevant,Golf has been the one sport I haven't really missed the fans as a viewer. Or at least as much as I do everything else. Loving this #PGAChampionship #PGAChamp ⛳,0
not relevant,"The Big Ten reportedly used an emergency Sunday meeting of Power Five commissioners to push for other conferences to join in canceling sports this fall, a decision all five conferences could move quickly to adopt. https://www.burntorangenation.com/2020/8/9/21361162/big-ten-fall-sports-cancelation-power-five-conference-meetings?utm_campaign=sbn_wescott&utm_content=chorus&utm_medium=social&utm_source=twitter …",0
not relevant,Sources: Broken jaw likely to sideline Phillip Evans for yearhttps://bit.ly/31xSeDu ,0
not relevant,Good for you Peter for calling out this imbecile,0
not relevant,Youth sport has to begin. https://twitter.com/nytopinion/status/1292286046609330176 …,0
not relevant,Maybe to reach the top and earn ridiculous money for doing something they love. It’s called tough love it’s been around for years and people against it shouldn’t like any sport as 99% of the best have had it. Go and watch a boxer preparing for a fight.,0
not relevant,"If most colleges/Power 5 really do cancel football/fall sports due to the primary concern of students being on campus & in close proximity of so many others, does that [reasoning] trickle down to HS/MS sports? Curious?? @IHSAA @IGHSAU @ktivnews @kcautv @kmeg14",0
not relevant,Bieber eschewing the strikeout in favor of double play grounders.,0
not relevant,@ProjectLincoln blame Trump for no sports because of Covid19 @MeidasTouch,0
not relevant,One of the greatest lessons I’ve learned playing team sports,0
not relevant,"In a time of a pandemic not seen in our lifetimes, the number of avg people who seem 100% confident in the danger or lack thereof staggers me. Let me be one of the few that says I have no clue what happens if we go back to school, have sports, open things up, etc. No clue.",0
not relevant,It’s just called “sports lights.” pic.twitter.com/qClO4GaqNP,0
not relevant,"@JDJohnDickinson At least you do have some perspective beyond sports, JD. Whitey didn’t understand what you were saying, because he’s always lived in a spoiled, wealthy bubble. Until you’re awake all night because you know you’re getting evicted, you’re lucky, but out of touch",0
not relevant,Uhmmm volleyball is my favorite sport 🙄🙄🙄🙄 https://twitter.com/0xAmit/status/1292526510872637441 …,0
not relevant,@TimBrando @PeterBurnsESPN @joelklatt Why does the SEC or Big 12 have to cancel the fall sports season just because the Big 10 or PAC 12 may? They haven't worked together thru any of this to date.  And all intra-conference games in Power 5 have been scrapped any way.,0
not relevant,Since you mention it. Is there a type of role or character type you have wanted to play? Movie or tv?,0
not relevant,love horror movies,0
not relevant,"as a whole, movie would be like 2nd as far as standalones",0
not relevant,What was the last movie you saw? — the kissing booth 2 https://curiouscat.qa/yousif_hager/post/1128099906 …,0
not relevant,"cant believe it'll only cost $30, once for everyone alive with an internet connection and a torrent client to watch the movie!",0
not relevant,"This movies ending is gonna be spectacular. Hope you all hang on, don’t sheep out!",0
not relevant,"I would also argue $30 to rent MULAN is intentionally ""too high."" It still solidifies MULAN as a premium product and not just another VOD flick. The mistake of the streaming era was getting consumers used to the idea of ""almost nothing"" as a reasonable price for a big new movie.",0
not relevant,"I am genuinely so bad with horror movies, our lamp was just about to get thrown out of the window for not working properly! pic.twitter.com/wtRrmb80v0",0
not relevant,"You had millions of people paying $10 each to watch avengers at the theater, huge groups of friends, and that maximized the gross Disney pulled in. If it was it released in theaters and that same friend group crowded around their television to watch the movie for $20.",0
not relevant,"Rockers.. the story behind the movie, even if the headline is a bit sensationalist. 
https://www.thedailybeast.com/cia-guns-and-rasta-inside-the-making-of-rockers-reggaes-most-iconic-film?ref=scroll …",0
not relevant,"If someone pays 8.99 for your service that only exists because of the demand to stream all of your movies in one place, just give them the damn movie.",0
not relevant,i miss them sm. another ocean's movie pls🥺💜 https://twitter.com/lovpaulson/status/1290655189083525120 …,0
not relevant,Yeah. I used to try and be hardcore and watch all the horrible things but I just can't stomach any sort of THAT kind of stuff. Not a fan of pink flamingos or the human centipede movies either tho tbh,0
not relevant,#Macgyver📎 is basically a weekly war movie and I love it!,0
not relevant,I just can’t justify over $20 unless I get to own the movie forever afterward,0
not relevant,SWEETENER TOUR MOVIE https://youtu.be/tWJ0dY4tFxU  via @YouTube,0
not relevant,Even the FACT we can’t see this in the movie pisses me off,0
not relevant,“Mr. Church” is one of my top 5 favorite movies,0
not relevant,so who doing watch parties on discord so i can watch movies for free?????,0
not relevant,“ the world is made for people who aren’t cursed with self-awareness “ from the movie Bull Durham,0
not relevant,"Spider-Man 2
The Perfect Superhero movie
https://youtu.be/1QMXBXDISUs ",0
not relevant,What was the name of that Prime movie you posted about the other day? About trafficking.,0
not relevant,"That's right, ive seen this movie over and over again...",0
not relevant,Dear God do I love that movie.,0
not relevant,this movie was a BANGER n nobody can tell me otherwise,0
not relevant,"Berserk movies, junji ito, paranoia agent, devilman crybaby. End of berserk and devilman fucked with me",0
not relevant,#doom Haha 🤣 movies and series are so bad now days that can be watched in fast forward... and still not miss anything since is void of any deep meaning... https://twitter.com/verge/status/1289244461692645377 …,0
not relevant,I think I need to watch all the Twilight movies immediately and I will not apologize for this desire,0
not relevant,That new Charlie's Angels movie. I think I might be permanently impaired from terminal cringe. Only twenty minutes in.,0
not relevant,marvel movies and that’s it,0
not relevant,"So this years Flu was dubbed, ""Covid-19"", and hyped up as an excuse to shut down Hollywood, so that all the celebrities could be arrested without media attention, or the public wondering why they weren't seeing their fave celeb's on tv and movies anymore.

Sure, why not.  🙃",0
not relevant,That was actually a good movie worth my coins 😅😅,0
not relevant,What type of aliens and zombies...we talking xenomorphs? Or the green Martians. And for the zombies...we talking last of us infected? Walking  dead? Or that movie with brad pitt and them niggas was running 40mph scaling  towers n shit,0
not relevant,Still waiting on you to say the lyrics to my superhero movie backwards,0
not relevant,Ben foster in movies featuring ben foster,0
not relevant,"oh hey that is awesome! I have a slight obsession with foxes, I just know that movie is a foundational element of it 😂🦊",0
not relevant,"Here’s Rhopalocera by MountainKing 🦋✨

And as far for my favorite movie right I think it has has to be Memento, because it made me think.... quite a lot https://open.spotify.com/track/4mRkwAp4T5zMPdFPgc33j4?si=VyFLeLKGS9aI1_GbtNUeRQ …",0
not relevant,I was 5 in 1993! This movie was old my whole life lol #SA2,0
not relevant,New #ShangChi set photos & video reveal the enormous outdoor Asian village that's been constructed for the movie! https://thedirect.com/article/marvels-shang-chi-new-set-video-shows-massive-asian-village …,0
not relevant,"Oh nice man! It's a decent movie. I think if it had some gore added to it, I bet it could've been a cult classic by now. maybe it is, i don't know. Don't hear much about this movie. But definitely worth the watch if you feel like watching an 80's tv horror movie😁",0
not relevant,You know the movie Midsommar? *looks around at America* ... sign me up.,0
not relevant,Not much for scary movies 👹🙈,0
not relevant,I don't want to say much to spoil it for the ones that have not seen it. But this movie is so 80's and so bonkers. I love it.,0
not relevant,This isn’t even up for debate goated movie https://twitter.com/Swvggy3/status/1290068291759661056 …,0
not relevant,This should be an interesting subject because how we watch movies could be forever changed. #scriptchat,0
not relevant,lol another woke movie to take money from dumb people,0
not relevant,Actually now that i think about this movie the dog movie is an spin off either that or its an coincidence considering i saw that beaver or whatever by the dogs. It may be the other way around,0
not relevant,Under the Tuscan Sun by Frances Mayes. Book very dense. Movie a delight.,0
not relevant,"the actresses were abused and exploited by the producer (a perv), this movie is oversexualised and so fucking wrong",0
not relevant,"Thanks for the shoutout @ilianainocencio !
HOY DINO! Dan Ramos here! I’m a FIL/Can actor/comic. my latest work was filming James Wan’s next movie MALIGNANT 
@didapop @lovelilahart @TheMadonnaMarie @joyregullano @annpornel @Andrew_Orolfo @ablopezisatweet @kevincamia @jordypizza",0
not relevant,The guys the real deal hockey machine he doesn’t need to be a movie star too! Haha,0
not relevant,Oh to be a gangster in the background of a Scorsese movie sitting down looking cool.,0
not relevant,"haruki is going to talk about his band and akihiko,,,maybe talk about our favorite movies and beverages too https://twitter.com/keigowing/status/1290008428576821248 …",0
not relevant,"Baghead the movie, when",0
not relevant,It literally irks me when people post spoilers. Like ain’t it a common courtesy rule or something to wait at least 24 hours before talking about a tv show or movie 😡,0
not relevant,How To Avoid Your Future Crazy Ex : Nick Simon Crazy $#!* doesn’t just happen in the movies! Sometimes people have the capacity to swan dive off the cliffs of insanity and blow a hole ... Whizbuzz for new #books https://whizbuzzbooks.com/how-to-avoid-your-future-crazy-ex-nick-simon/?utm_source=TW&utm_medium=Whizbuzz+%5BCopy%5D&utm_campaign=SNAP …pic.twitter.com/hF4Ky3ijqu,0
not relevant,"Into The Spiderverse.

I'm pretty sure I've already watchdd that movies for 24 hours, do I get back pay?",0
not relevant,"YES! There’s so much to that movie that destroyed me when I was younger and watched it far sooner than I should have, and continues to destroy me the older I get.",0
not relevant,Right?? I hella wanted that jacket since the first movie so it’s sick that Just Saiyan made it,0
not relevant,too accurate except the movies thing lol https://twitter.com/yoongiwi/status/1290395505806237696 …,0
not relevant,i did 90% of the work while she watched her movies it was just turrible,0
not relevant,Bc her personality,0
not relevant,"The Vulture is my favorite, I'm really happy that he was done justice in both movies and video games 🙌🏻 pic.twitter.com/IGUUziSTqP",0
not relevant,Ima turn mine into a BET movie 🥴,0
not relevant,"Eww horror movies, My heart says 2 and my brains says 8. Im choosing 8.  I’m a big fan of Youngbins and Inseongs visuals but Taeyang has the best personality he can comfort me and make my day. Taeyang visuals are amazing but strong for me but it’s ok. My brain is right.",0
not relevant,And they actually look like movies! And they use color to express theme and just ahhhh,0
not relevant,"Pythor is the best villain of all times. 

#ninjago #pythor #cool #movie pic.twitter.com/FwdwoxdjdP",0
not relevant,Pitch: Back to the Future remake with @donaldglover as the lead. Who else would you all cast to play the other characters? #movies #writing #WritingCommunity,0
not relevant,This whole movie is 🔥 but Rita’s “Put the Blame on Mame” number is particularly screen-melting https://twitter.com/NoirAlley/status/1290422201389383682 …,0
not relevant,"This was a key theme in ""Snowcrash."" Everything on the web is for sale, and nothing is free. But the cost of listening to a song is less than a penny, a movie is a nickel, and a business plan is $1000 for exclusive business idea.",0
not relevant,Making movies with people... pic.twitter.com/MxfI9VFnEm,0
not relevant,"@evilregalfanzel: 'imagine the power if cate blanchett and charlize theron starred in a movie together ' pic.twitter.com/FEPxTMOzAz, see more http://tweetedtimes.com/topic/Cate%20Blanchett?s=tnp …",0
not relevant,"Imma make food, and watch a scary movie, and also tweet.",0
not relevant,"@Lionsgate has a @DirtyDancingMov sequel in the works . 

100% a bad idea Patrick Swayze is dead and @JenniferGrey has moved on in life. 

This movie is a classic 

Leave it alone. 

Why is #Hollywood  so lazy. It's all remakes and sequels no original ideas",0
not relevant,"Oh cut the BS and grow up!

Had we listened to his father about the LGBTQ agenda we might have been able to avoid this culture where seemingly every TV show and every movie must have an LGBTQ character and marriage might still be between a man and a woman.",0
not relevant,Remember when the worst thing happening in the world was the movie Cats? Good times.,0
not relevant,Not fan of but habitual,0
not relevant,Sushant Singh Rajput case: ED interrogates Rhea Chakraborty but the actress remains evasive | Hindi Movie News https://newstwenty20.com/sushant-singh-rajput-case-ed-interrogates-rhea-chakraborty-but-the-actress-remains-evasive-hindi-movie-news/ …,0
not relevant,I'd love to see a horror movie where the characters are aware that they're in a movie and being watched by an audience as the movie plays out like a continuous loop. The sheer realization that there is an audience watching fills them with dread because they know what comes next.,0
not relevant,what is this movie wtf,0
not relevant,"Dont talk to me like that, instead, REPLY TO MY MESSAGES ABOUT THE LATEST DIGIMON MOVIE",0
not relevant,"Quarantine game: try to guess what movie is on without checking the guide or cheating any other way. #homebound🏡 #quarantinelife #stayhomestaysafe
https://www.instagram.com/p/CDm34-spnGF/?igshid=194f0xf062301 …",0
not relevant,Cannot wait for this joint and this movie,0
not relevant,I’m convinced that there’s going to be a Folklore movie.,0
not relevant,Sitting here watching the titan and movies like this really makes you wonder man,0
not relevant,Yeah figured that out too late ..lol had inkling when mentioned Cardinals,0
not relevant,Transporter 2 on TNT just incase you wanna see an action movie on DSTV.,0
not relevant,OHHH BOI THE ORIGINAL X MEN MOVIE IS ON DISNEY+ yyyyEEEESSSSS,0
not relevant,National Treasure is such an underrated movie,0
not relevant,"!Spoilers for the Red Dragon movie!

That ending scene where Chilton was all like “there’s an FBI lady who wants to talk to you. I’ll tell her you said no.” And then Hannibal is all like “what’s her name?” And it’s all like hey hey look it’s a reference to SOTL... 1/2",0
not relevant,U gotta catch up on all movies,0
not relevant,"Became a fan of Ms.Portman for her role in  the movie ""The Proffesional""https://natalieportman.substack.com/subscribe ",0
not relevant,"Don't know, is the movie coming to Portuguese Disney+? https://twitter.com/HamiltonMusical/status/1291523982609600513 …",0
not relevant,I really can’t wait for the movie #ExaARMY #ExaBFF @BTS_twt @bts_bighit,0
not relevant,"I refuse to call any of these plots nonsensical, and would instead offer ""plots that a 9-year-old would come up with"" which I believe fits for all these movies.",0
not relevant,"This might be the 3rd Golden Era of #Ultraman. Amazing how the producers have managed to assemble the New Generation Heroes lead actors for the Taiga movie. Inspired by the #MCU & the #Avengers movies? Looking looking forward to the #UltramanZ movie in 2021!
#ウルトラマン #特撮https://twitter.com/inoue__yuki/status/1291371382471761920 …",0
not relevant,I just watched that movie last week haha. But yea. Im bout to go to hoh forest and scream my lungs out,0
not relevant,agreed. especially in a day in age where almost everyone has access to computers more than a movie theater,0
